,name,name_v,filedir,genre,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
9,7554,7554.9,data/fmaxsmallsortedwavs/Experimental/7554.wav,Experimental,66150,0.5479312,0.07749053,0.18252052,0.0010131906,604.1152600622753,9974.074534947948,1242.4271947027162,10531.761890408934,1096.9510591947114,62169.7634975233,0.015993088942307693,1.825208494649131e-05,-3.107479e-05,0.017848898,-44.80691617599267,180.82978568864834,123.046875,-194.76117,652.06354,185.67496,85.784134,3.978741,55.52353,19.427029,74.889275,29.388163,58.22799,17.286818,64.72277,11.700032,34.201714,12.9108305,16.05527,4.495723,19.949945,13.158249,12.124196,-2.5131576,9.917159,5.4376316,14.201298,-1.9050446,12.871948,3.3340955,30.67892,-1.4650643,12.97424,5.999249,13.703676,-4.3714423,15.669334,3.8572884,11.365464,-1.4315631,10.090683,0.87138927,17.699284
0,7385,7385.0,data/fmaxsmallsortedwavs/Experimental/7385.wav,Experimental,66150,0.25624463,0.08909206,0.11062006,0.0016013349,2167.7474280031265,69920.35532240322,2107.9700546407016,33870.65528793953,4538.702298677885,288893.42564859334,0.12162334735576923,0.0013729867004078522,-8.282748e-05,0.0056867725,-44.80466919729927,249.92899912843947,135.99917763157896,-146.18282,2524.2856,91.6433,178.10432,-27.992962,692.8347,11.422224,175.72092,-40.11462,64.49577,8.107129,107.91402,-13.601227,61.54434,5.783432,75.53592,-1.0751052,95.68735,12.046569,122.64327,2.5548768,111.98363,6.972463,159.36191,-3.655413,107.64905,-0.27656472,90.03223,-20.075867,60.11817,-7.6156716,46.271183,-9.582189,105.75051,-0.23014984,78.052155,-12.066615,56.42532,-0.7463228,42.32774
1,7385,7385.1,data/fmaxsmallsortedwavs/Experimental/7385.wav,Experimental,66150,0.24931696,0.08402072,0.11375922,0.0020102372,2488.421356976738,59480.82642014423,2059.3293170990432,32969.55744024395,4624.503831129808,269387.08802567434,0.16722881610576923,0.0008273096620683839,-1.0559961e-06,0.0077852597,-48.83362562681222,436.583703753205,143.5546875,-147.99469,4026.6567,56.19562,544.3828,-65.76431,490.05612,-8.106916,262.41925,-49.30492,122.94196,-11.014224,117.26582,-21.733225,71.55554,-1.5003895,49.916092,-8.749479,115.85877,-3.318167,177.61105,-5.4294996,101.737236,-0.3466102,129.82631,-12.177794,59.083656,3.4513414,47.48873,-11.140993,52.34207,-6.744673,52.2914,-7.54812,127.51812,13.764002,82.702194,-4.4197187,60.218197,5.1661735,86.77463
2,7385,7385.2,data/fmaxsmallsortedwavs/Experimental/7385.wav,Experimental,66150,0.22698188,0.08572106,0.13348001,0.0031205507,2229.317266450399,33758.24976052511,1952.3511046286685,22951.87186919946,4213.219651442308,243863.35143873678,0.149462890625,0.0008507429636441745,-2.1570866e-05,0.013674812,-52.921680262005104,468.8006419633807,99.38401442307692,-144.81201,2966.0972,64.36423,241.4592,-72.50263,181.04933,-18.412031,81.67308,-53.737213,98.39605,-18.6854,85.64515,-29.832129,56.27894,-12.024628,32.266335,-12.454479,111.35338,3.8834205,235.40758,3.756542,51.043472,7.4930186,154.71283,-10.067358,135.1672,2.7161045,38.12339,-20.325697,34.37855,-7.3671594,61.150673,-8.274486,177.68471,2.9146562,59.508705,-6.241737,61.11023,4.2451353,85.15341
3,7385,7385.3,data/fmaxsmallsortedwavs/Experimental/7385.wav,Experimental,66150,0.2804503,0.08897351,0.2950748,0.055687252,1798.2118808970372,447482.7800594722,1819.0774529120276,140843.9710713247,3380.795710637019,1846104.2894170482,0.10375225360576923,0.003370494969497771,0.00012061273,0.11118525,-50.155955894250305,320.6601404619837,123.046875,-61.57043,3840.6753,121.360435,1491.3539,-34.99041,170.71709,9.68197,132.53438,-18.698408,134.62242,-3.3600311,30.468777,-16.752148,41.78264,-5.8779297,42.53282,-10.338662,43.02744,0.9423695,110.34465,-4.420426,73.06405,0.17800891,27.00731,-19.21336,24.26004,-5.3127685,26.073105,-12.864973,48.90417,-7.5550284,68.067665,-9.762656,36.67034,-6.8187847,54.750385,-3.0877836,24.774673,7.138375,30.105173
4,7385,7385.4,data/fmaxsmallsortedwavs/Experimental/7385.wav,Experimental,66150,0.24901138,0.08544067,0.30719334,0.009465128,1287.560780929556,37482.79308610806,1800.9322839193285,46388.73011933765,2283.59619140625,422311.2835503541,0.047107872596153844,0.00012394177137747318,-9.1011294e-05,0.0927612,-46.714338165223985,279.9337544176222,112.34714673913044,-88.693954,1221.4656,143.2935,210.96976,-5.592108,223.57251,3.6603904,62.235203,-16.791983,77.04505,5.6274943,43.54795,-16.559113,30.452078,2.87326,48.7667,-13.118427,87.42764,4.3183026,70.6433,-22.850647,77.33665,-7.762678,130.83568,-18.615244,74.23349,-5.509237,36.0389,-10.7523,15.532007,-11.153667,44.92217,-12.704201,47.024143,-9.2391205,34.81069,-9.826837,52.682384,-1.5572083,56.374413
5,7385,7385.5,data/fmaxsmallsortedwavs/Experimental/7385.wav,Experimental,66150,0.26238587,0.08316912,0.27031836,0.009554704,1161.406063875349,33727.34294389721,1761.1554426425912,76148.41853004629,1889.9526742788462,655670.6837154705,0.04278846153846154,0.00015475617357965052,8.4376387e-07,0.074690275,-48.769612866953786,269.95262428888685,112.34714673913044,-119.773186,1395.0668,150.60252,294.83878,8.470314,499.11826,1.5726122,76.288414,-14.803326,72.81659,11.877461,57.773342,-15.909544,41.59988,7.489629,38.981045,-22.241795,47.54457,0.2507415,29.80369,-21.312511,46.257465,-5.6685343,129.31842,-18.205904,44.552998,-6.2497473,28.861198,-11.132431,31.315538,-7.019606,21.1987,-0.5805112,58.05423,-3.8183196,31.74969,-5.5853214,10.578,-8.1905775,22.442924
6,7385,7385.6,data/fmaxsmallsortedwavs/Experimental/7385.wav,Experimental,66150,0.24745902,0.08337943,0.33299538,0.0129350815,1346.6168399139244,93932.02660716798,1737.861847904496,58898.72815376847,2357.802922175481,681899.4659230907,0.05063852163461539,0.00020974396248540933,2.756192e-05,0.100006424,-45.65424554617343,291.4395248923234,99.38401442307692,-66.91645,3560.5095,141.77617,427.78488,-18.002262,242.73354,2.9806278,117.41979,-17.064795,51.629726,6.755934,21.052864,-15.903423,63.288845,3.9598088,44.51861,-14.941482,26.05527,2.5370266,28.302315,-21.352533,36.158543,-10.113667,61.30795,-15.761009,33.22376,-7.2119093,39.447674,-14.887992,26.275225,-9.372252,45.199158,-12.548059,93.64043,-3.555276,45.669186,-5.539667,27.884855,-7.5991144,48.630486
7,7385,7385.7,data/fmaxsmallsortedwavs/Experimental/7385.wav,Experimental,66150,0.2979008,0.083772875,0.2629882,0.009478422,1547.7999772142346,227272.77655571327,1987.0539433562374,85918.61604782566,3022.267878605769,1637232.934680775,0.05899939903846154,0.0007162062515168499,1.3029325e-05,0.065221064,-47.34983726314939,257.97348906422127,143.5546875,-82.97422,2547.3904,129.0975,669.2155,-1.4191545,411.2386,9.385449,83.66241,-15.3234,28.68863,9.086722,83.53662,-14.274521,64.12733,7.6201086,46.347103,-21.5936,53.03489,-1.9749465,30.309698,-22.624977,25.44033,-8.135701,95.598465,-17.013573,113.37361,-3.9738216,31.901983,-12.60905,48.686756,-8.29075,25.080496,-9.514017,56.53844,2.152792,39.782574,-6.6706405,44.72542,-9.57174,24.530153
8,7385,7385.8,data/fmaxsmallsortedwavs/Experimental/7385.wav,Experimental,66150,0.23999803,0.081437565,0.33903018,0.011350023,1508.7797660665783,184480.29693495162,1832.8090479235066,94216.39215798043,2864.247295673077,1165091.0536778749,0.057504507211538464,0.00038474720610669373,-7.1645976e-05,0.103112474,-44.74331728188039,272.80830935184014,99.38401442307692,-54.277645,2324.703,132.5985,832.22815,-22.667707,141.88597,5.789471,88.84578,-14.4591875,53.215443,6.2049804,38.24432,-15.650517,40.254776,6.0477877,38.68676,-14.502684,23.964054,3.2483478,26.222973,-18.241817,30.076603,-8.8185425,61.36212,-17.315763,52.213177,-4.61044,49.38691,-13.629338,21.897627,-7.5209928,47.400284,-11.5040455,87.896904,-0.023408156,98.37646,-6.6454782,21.457088,-8.888052,29.185417
0,7391,7391.0,data/fmaxsmallsortedwavs/Experimental/7391.wav,Experimental,66150,0.46201423,0.080408335,0.15598786,0.0040191878,3654.197156419958,1394409.7265250692,3216.5326928017303,111411.5559622311,7659.940091646635,2920294.097727184,0.14937274639423076,0.006325373409767829,-0.00075362885,0.0146342395,-46.49364454675,125.82272605522826,129.19921875,-74.65605,5007.4023,55.1454,1411.1324,36.694622,300.4089,26.148325,203.88629,7.9049373,50.19571,11.138507,82.34315,-4.222692,97.93638,14.247369,49.299835,-0.4073816,38.614456,10.732395,31.687185,6.944493,30.384174,11.905912,34.123867,-8.609993,23.968979,7.3558593,24.903822,-9.238,29.117743,3.6703265,44.83422,-14.759882,79.778984,5.323646,35.586056,-7.7989464,24.880053,7.2967887,25.473152
1,7391,7391.1,data/fmaxsmallsortedwavs/Experimental/7391.wav,Experimental,66150,0.40088192,0.0799656,0.14521737,0.007699969,3325.192943031396,1809013.7869586656,3136.362624494115,226888.58692388117,7080.696927584135,5113562.05099098,0.1238055889423077,0.005595996055377306,0.0004377264,0.015250552,-50.289333066821705,123.16949977034862,129.19921875,-109.21326,5967.1357,60.940178,1587.9454,41.6597,250.98192,29.127586,158.58916,9.657981,93.46862,12.922737,74.61122,-1.5052807,95.0436,14.645934,48.708027,-1.7191749,34.196796,10.243133,36.735252,10.542613,44.043846,13.923903,23.485468,-7.026998,26.024124,7.5959105,29.763773,-9.607565,36.97576,2.412454,28.334558,-9.910503,69.43259,7.5226974,50.500835,-5.3575788,38.662178,7.1862144,22.671309
2,7391,7391.2,data/fmaxsmallsortedwavs/Experimental/7391.wav,Experimental,66150,0.4137421,0.08978181,0.10709788,0.0028352311,3984.4927343383547,1402212.1571985804,3196.528506831271,90934.40196684236,8053.914888822115,2050159.296841452,0.19136868990384615,0.009692810555181558,-0.0007883515,0.00442551,-45.88433848862612,147.70723235481273,86.1328125,-108.018196,7430.4575,45.648888,1359.4102,29.957361,400.39578,21.676897,199.82861,7.5176506,59.448727,9.6912565,139.00754,-8.838259,140.49724,6.7629404,63.34278,-9.4178505,48.556004,2.4911456,74.10214,0.48673704,41.491985,6.633873,36.646675,-15.043303,27.273884,1.3650013,42.42469,-13.47142,64.860245,2.3096986,59.083595,-14.681643,68.72913,7.5218205,65.36005,-7.589609,35.441578,6.2934136,39.534725
3,7391,7391.3,data/fmaxsmallsortedwavs/Experimental/7391.wav,Experimental,66150,0.40073496,0.08163821,0.15908869,0.008973073,3036.2857017313877,1598357.4062262888,3112.3807689663595,242359.95293672828,6819.151329627404,5729930.850074876,0.0932354266826923,0.0030626381783795775,2.9944054e-05,0.0226487,-51.02081214306048,142.42990416803733,129.19921875,-112.56663,3929.113,75.206474,1363.6823,41.88248,319.52695,20.993586,148.19633,8.265533,86.61235,12.454768,152.70976,-4.354493,98.24916,11.349258,55.367256,-1.1629926,32.740253,10.309104,37.52329,9.626914,44.593742,11.6672735,49.01447,-8.331233,35.451267,7.2675347,31.810705,-10.82743,44.0269,0.6069251,60.03979,-16.561167,54.359863,4.3462057,53.39405,-8.507426,28.046139,7.159793,20.616064
4,7391,7391.4,data/fmaxsmallsortedwavs/Experimental/7391.wav,Experimental,66150,0.37208995,0.08405703,0.15503848,0.011203284,1434.3511301087185,843711.7248880535,2174.7236622829905,515159.9914011546,3192.959923377404,6269874.155273839,0.03660606971153846,0.0007057847920254138,-0.002443594,0.025994156,-50.63588992124441,155.97105828147448,129.19921875,-192.63248,1965.343,122.984886,1196.2294,36.208755,312.90262,29.238611,106.262634,7.3737926,45.49784,8.461273,115.57035,-1.0429344,127.451935,12.999766,39.811977,0.32969186,33.408722,8.649357,41.90006,12.184005,65.30065,13.326418,50.23929,-4.672745,45.379246,5.1595073,30.236689,-8.23278,29.408058,-1.4185833,32.871716,-4.5947027,53.73566,5.792351,38.41775,-1.8416735,45.08988,4.46968,20.74958
5,7391,7391.5,data/fmaxsmallsortedwavs/Experimental/7391.wav,Experimental,66150,0.5049255,0.09486538,0.3170297,0.025747871,693.4429587420855,109636.51714881453,1461.2958341003705,250412.1868204484,1269.2166841947114,871080.6782762327,0.01312725360576923,0.000149527456633438,0.014461113,0.083717,-51.286736266852465,176.47763948476734,103.359375,-203.95502,4162.1924,143.55478,513.79156,28.926025,167.17055,33.93762,45.99402,11.773229,28.339445,7.1996565,116.408806,3.765254,54.686447,10.364891,36.400444,3.8243732,40.095615,11.285953,56.976494,18.189484,55.595524,18.699049,59.239407,1.4286089,46.256535,1.0987241,40.14602,-5.8576765,38.91834,-1.5476909,59.33208,3.0608501,24.93108,7.296462,41.77316,0.8185363,54.91004,1.5610963,31.00002
6,7391,7391.6,data/fmaxsmallsortedwavs/Experimental/7391.wav,Experimental,66150,0.5750451,0.08599551,0.38144025,0.013584669,1186.1965162864242,668520.8724045429,2057.8664751742845,528350.8836986868,2712.852313701923,6493615.1278563505,0.011902794471153846,0.00023827283340092947,0.012769279,0.14752585,-45.56623053750205,172.89826325112222,184.5703125,-166.67046,4032.8735,112.71751,1058.646,28.803085,130.07042,32.390232,30.212797,10.477693,37.051086,12.051839,118.18849,0.6970466,62.371418,12.774096,23.314423,1.0606565,24.335934,12.690717,33.05872,10.192854,33.49513,17.313156,55.47626,0.17789716,39.242474,2.8502114,48.679157,-7.126007,42.02977,2.3441708,91.092766,2.920509,46.630596,12.344434,40.466732,0.035053078,41.982903,5.16429,15.479932
7,7391,7391.7,data/fmaxsmallsortedwavs/Experimental/7391.wav,Experimental,66150,0.63869536,0.068456106,0.46273297,0.005254617,1759.927623347747,1618166.8429759773,2447.498686736332,939197.4486883553,4181.416766826923,10090045.86319867,0.040993088942307694,0.00186864728758321,0.0015369367,0.19029883,-48.20626436090661,162.9534233168586,143.5546875,-129.92203,5546.002,95.07484,2290.0894,45.020344,357.46323,28.597202,92.40305,8.946115,76.595825,21.321367,133.86665,1.8445574,54.77431,14.250163,37.495182,7.4583163,64.106834,13.392351,37.203304,13.464119,47.521732,16.763739,64.18343,3.6636066,37.927063,6.462608,25.625875,-4.0011015,30.152628,4.9874654,36.45943,-0.57735425,41.317345,9.435453,35.23237,-3.3649695,37.568638,5.306537,24.153688
8,7391,7391.8,data/fmaxsmallsortedwavs/Experimental/7391.wav,Experimental,66150,0.50717854,0.10719085,0.4986166,0.0014375695,2668.0308856246806,3658112.0349929426,2555.3961782524148,848582.8160135739,4948.826998197115,10228312.615099883,0.11096379206730769,0.009421709176351333,-0.0014927487,0.20578735,-46.55193123065001,156.95441352872555,172.265625,-119.101456,6586.2017,83.500854,2689.7231,41.64237,254.48407,22.615772,194.4379,3.9860399,133.36714,24.320755,236.25928,-7.8623376,181.71309,26.875721,163.67957,-2.0177114,170.67372,19.42406,135.47316,5.4093966,145.50826,14.226123,127.430664,3.751904,68.453064,6.5335913,65.97609,-0.29325297,54.644928,5.034311,50.33762,0.68725586,61.465687,8.57794,40.76027,1.389344,51.505486,7.4034586,26.64776
0,7378,7378.0,data/fmaxsmallsortedwavs/Experimental/7378.wav,Experimental,66150,0.46925452,0.084099755,0.052128416,0.00034958177,2728.4953709538518,1287773.4977795884,3027.7549705979263,27767.249220461235,6484.972581129808,1337030.7937513443,0.03666616586538462,0.001541524469499757,-2.8345933e-06,0.002859229,-58.59970430671443,110.3552745451251,117.45383522727273,-318.4982,3580.0525,42.8505,1096.8417,27.847525,235.27309,35.645336,236.18663,12.4670105,122.50324,17.945658,266.64426,2.1676989,92.75606,13.692171,100.02758,3.2506218,101.70502,16.390959,97.5974,8.218473,37.3274,14.004873,36.83228,2.9205854,39.817654,17.975203,35.022533,2.8567228,34.36177,14.38631,35.466427,2.9352064,34.869175,12.660671,12.116031,-1.050414,35.93714,12.530546,24.123018
1,7378,7378.1,data/fmaxsmallsortedwavs/Experimental/7378.wav,Experimental,66150,0.368454,0.10566686,0.02781704,0.00046701924,3275.936479805849,221959.15991595987,3175.9611129217083,48443.30589341004,7843.220778245192,584565.6438352088,0.11046424278846154,0.006348142398179635,-1.801319e-05,0.0010854027,-55.49585997928123,152.21008627400644,129.19921875,-311.75137,3348.2078,52.96192,325.62872,8.860295,301.39783,27.926962,422.41885,16.002241,77.54609,-0.90204537,387.4485,-1.6283308,107.86175,3.4979722,85.67544,-0.6935049,336.84872,2.456978,169.98682,4.6062756,61.702126,2.4487836,74.91656,-15.029468,91.11078,16.143288,39.731102,0.8037268,27.066647,5.329176,21.185614,-8.787592,56.194202,13.727092,57.26099,-8.166382,87.991875,4.271697,24.554117
2,7378,7378.2,data/fmaxsmallsortedwavs/Experimental/7378.wav,Experimental,66150,0.3474593,0.106102556,0.049508326,0.0013987824,3212.288570670072,1430632.9021943375,2957.156849339883,110590.64299412172,6973.030911959135,1609212.9391772153,0.14198467548076923,0.02091640320049941,-3.8935053e-05,0.0032272455,-55.15630509755916,196.73227351960273,129.19921875,-281.11526,5480.425,50.661156,1247.8585,14.349055,287.50018,30.413221,277.8383,11.386301,129.08615,-5.2935576,317.37445,-11.905356,81.159424,2.3999412,95.611946,0.7505779,104.65363,1.1820261,182.86629,8.399599,130.74805,7.422764,56.730427,-6.074179,50.94219,17.527632,116.6756,-5.7669053,40.4209,3.415463,95.72271,-4.635407,27.328606,2.6812081,28.08369,-10.121056,40.54259,7.530725,40.24662
3,7378,7378.3,data/fmaxsmallsortedwavs/Experimental/7378.wav,Experimental,66150,0.44191387,0.08516327,0.15701976,0.0009097005,1863.0448455704684,1103666.035650481,2581.637143412226,305463.4878089377,4169.242225060096,4854324.728083645,0.023711688701923077,0.0004717496866305199,-5.204859e-05,0.02544696,-57.52376227281398,198.53401156413926,112.34714673913044,-244.53427,2288.193,62.982353,730.9504,17.537907,193.63838,42.914017,214.89667,23.599165,88.18711,2.8009267,126.899445,-10.636353,149.28185,-0.57120734,78.106895,-2.9408395,203.33818,15.816801,212.19331,26.626713,70.64771,12.835244,102.26597,8.838678,98.67309,28.067225,61.58735,16.966024,196.63457,23.506065,265.16696,-5.892118,39.773197,5.6405,25.873035,-5.486652,61.723415,8.365077,28.28826
4,7378,7378.4,data/fmaxsmallsortedwavs/Experimental/7378.wav,Experimental,66150,0.266431,0.076407894,0.07267236,0.00086673355,1919.6159195131142,304891.9507499619,2443.167291928221,110139.94299001888,4177.110126201923,2242892.8926902413,0.056629356971153844,0.0003863791883344481,6.863221e-05,0.005803421,-53.09941319321904,236.1987383655426,151.99908088235293,-250.35542,1694.4369,80.5729,288.11887,1.0230054,80.92823,29.913816,68.73341,12.928032,57.77653,5.7667885,116.11331,-11.501555,80.84981,-14.3279915,53.744347,-23.483044,101.16073,1.6298401,92.9366,14.612038,48.001442,20.23617,44.25794,5.3676815,36.708565,22.346691,42.17977,8.7262335,233.03575,25.136175,173.02327,11.317078,65.404175,15.334054,47.983032,2.0403674,40.47717,10.395494,97.83095
5,7378,7378.5,data/fmaxsmallsortedwavs/Experimental/7378.wav,Experimental,66150,0.41398236,0.09671668,0.040517952,0.001940867,3597.7797260440975,749371.2201132497,2989.741726184724,86982.25698388425,7507.6340895432695,1212000.9203034744,0.20813927283653846,0.0145343992837082,8.263256e-06,0.0023931973,-55.45719318366679,202.5872357233273,112.34714673913044,-282.79803,9208.125,41.935116,611.5094,6.8398614,323.5302,20.658905,229.49551,2.8820379,131.55186,-0.16550434,242.68942,-19.81285,172.97458,-7.4211273,141.10425,-4.7081366,110.736046,6.6364145,80.975,1.2719494,50.303684,3.2304509,85.625145,-5.581188,48.74217,9.484962,41.1625,-8.765569,256.40915,0.5953731,183.91628,-8.269584,39.19787,0.33217725,81.98906,-9.634541,44.19372,8.653364,66.01614
6,7378,7378.6,data/fmaxsmallsortedwavs/Experimental/7378.wav,Experimental,66150,0.27590325,0.09989007,0.064869605,0.0013553544,3256.62908126079,906983.6429012815,2817.1569563786893,71723.12793319194,6648.542104867788,1912557.9172119233,0.14474534254807692,0.00638125127589209,-1.0005978e-05,0.0048425435,-51.170290721322324,271.68785175646934,123.046875,-254.05363,6750.9043,35.227592,930.17694,-0.43654135,211.84511,17.565617,85.89387,-6.1939397,189.66815,-5.4550695,247.70831,-27.718676,175.9825,-7.3947988,63.130486,-12.007133,266.92505,1.8821731,140.16603,-5.968285,25.894625,10.249711,57.297604,-8.827646,81.59849,-3.1665463,158.87534,-15.657015,134.46936,10.020959,191.87788,-2.0735052,205.80884,1.9111321,61.675526,-10.136508,88.563255,4.0964947,25.383816
7,7378,7378.7,data/fmaxsmallsortedwavs/Experimental/7378.wav,Experimental,66150,0.20125738,0.08576206,0.057202026,0.00060486264,2899.2729412773188,719468.9652577527,2772.7505487470316,59467.42828423276,6162.7199143629805,1459909.752987863,0.10824819711538461,0.0064816212513037685,3.6255616e-07,0.0032627762,-47.44648950581078,260.06743707715174,103.359375,-236.47975,4416.497,46.930805,544.5835,-13.911011,408.0708,11.968648,305.735,-2.763997,211.01103,-7.683621,200.25002,-30.723738,111.08295,-16.764023,76.09448,-6.556112,177.4208,7.8466578,127.87776,-3.3653913,47.29272,-0.37030944,89.311,-8.257234,41.934776,7.511085,57.047215,-17.283628,126.31763,-4.4275694,289.80695,-6.9520416,185.83348,-2.5477092,97.07566,-16.841877,75.78017,5.162023,44.048996
8,7378,7378.8,data/fmaxsmallsortedwavs/Experimental/7378.wav,Experimental,66150,0.23831044,0.082474574,0.05551077,0.0014921275,2771.691068232046,315324.55097910325,2854.514498602829,99061.18662102283,6434.2039137620195,1942740.3091512842,0.10491286057692308,0.0004657332854863455,-5.238842e-06,0.0037753186,-49.87910263006433,281.91029452762547,117.45383522727273,-254.34564,8076.6973,60.41812,166.27843,-4.3077645,96.9942,14.429081,154.30423,-2.3394387,109.68893,-4.110439,223.53711,-15.641579,149.77525,-9.649495,182.24452,-11.229246,287.26605,-4.1032095,103.26394,-16.402187,94.563065,-13.644161,90.4497,-23.666203,156.22404,3.1857207,79.67822,-5.281696,189.38824,7.4518557,230.18626,-13.952871,128.45786,-8.929713,62.88231,-15.51502,156.05727,8.266083,88.96537
9,7378,7378.9,data/fmaxsmallsortedwavs/Experimental/7378.wav,Experimental,66150,0.24227186,0.076996714,0.061233543,0.00038688295,2601.676287940283,1026113.371972278,2567.5443129146747,131521.15645573856,5423.2200270432695,2495609.4644477386,0.11016376201923077,0.006239782423662715,2.5312881e-06,0.0029670708,-44.22020219043427,258.0706549291004,112.34714673913044,-218.34082,1449.5012,61.80823,689.29407,-9.037356,220.36136,17.047216,170.40016,-9.035699,62.878906,-5.1390276,336.42508,-19.872112,164.51514,-3.901325,117.81169,-11.068387,209.9885,-0.88132113,182.31773,-15.137352,136.09595,-16.256796,122.21752,-29.045708,104.780426,-4.510104,90.3233,-12.2655115,228.18175,6.4534416,420.42825,-7.862797,106.15898,-10.119387,56.28593,-18.930536,51.46471,7.711797,141.41183
0,1735,1735.0,data/fmaxsmallsortedwavs/Experimental/1735.wav,Experimental,66150,0.4136851,0.06470512,0.22947197,0.000722378,2412.471208906342,443743.5507155416,2330.4718728931166,98187.43944134667,5065.189115084135,1472341.0100396923,0.11950120192307692,0.0020235302039152067,-2.9503137e-05,0.032438047,-33.08411646272166,158.05010087372997,95.703125,-0.69114333,1034.983,97.84547,739.012,-18.359114,164.12787,29.26158,38.887028,-16.635885,35.98935,16.883228,30.957163,-24.085026,25.427126,2.454912,22.150581,-12.658176,17.128664,11.184429,21.000904,-12.471959,22.180801,0.09493203,25.441666,-13.511219,16.163158,-0.13713725,20.208952,-13.615891,13.327006,1.4358461,11.921684,-11.59809,14.434863,-2.7059038,19.244146,-17.147127,17.697655,-2.5584288,11.582549
1,1735,1735.1,data/fmaxsmallsortedwavs/Experimental/1735.wav,Experimental,66150,0.42126468,0.06240193,0.22349487,0.0006790849,2663.84966081555,551732.358798538,2433.7019439669575,86939.09446100677,5497.012657752404,1476242.8537332448,0.1377629206730769,0.0033064796515470426,4.2416475e-05,0.02951102,-34.211306295625626,145.78899929805124,95.703125,4.4971957,1077.4412,88.22865,794.837,-15.096624,108.42,30.156502,51.260075,-18.906557,34.83865,16.077955,24.947538,-20.501272,27.228817,6.1743445,28.185543,-14.194,25.5363,11.447751,20.346708,-13.026339,19.921871,1.0697321,21.718983,-12.648537,18.395548,0.1443925,17.464918,-13.422498,20.496918,-1.0490794,17.944515,-13.728232,14.64782,-3.3163016,16.864841,-14.809482,15.556689,-1.018123,12.22611
2,1735,1735.2,data/fmaxsmallsortedwavs/Experimental/1735.wav,Experimental,66150,0.417999,0.06511006,0.22692026,0.0006935412,2703.784650843131,518653.2770690865,2453.321241923601,74655.09828492772,5618.840895432692,1263027.2947184434,0.14419696514423078,0.0033969000105321763,-3.5751007e-05,0.030914435,-32.533609289157255,138.0210314327936,92.28515625,7.817385,999.01404,86.7761,724.6456,-15.456037,109.88234,29.621763,26.251925,-17.634232,44.811546,17.872086,37.679813,-23.699074,32.86612,6.970076,32.202873,-14.108374,19.22299,12.92324,21.445538,-12.849857,23.921337,1.3889925,27.078342,-10.601264,20.870832,3.1682754,17.417675,-13.24495,16.24131,-3.6639328,9.729479,-14.386627,14.762261,-1.749532,18.890036,-13.793699,14.318361,-0.57452226,12.358245
3,1735,1735.3,data/fmaxsmallsortedwavs/Experimental/1735.wav,Experimental,66150,0.4319105,0.06423695,0.23656702,0.0005415582,2700.3123555579,371299.3560507762,2484.0187752688707,53917.08742720579,5672.425443209135,896344.8918976374,0.14173302283653846,0.0019896279425310665,-3.2318083e-05,0.034146015,-33.57439761955152,141.7135242688164,184.5703125,15.237134,506.9853,85.82123,494.3089,-14.933334,101.932304,26.581955,48.07339,-19.30401,30.340963,17.83474,26.7643,-21.156147,25.127884,5.350621,22.794592,-15.1187,21.375015,10.792013,21.563341,-13.548022,35.070324,0.66467154,39.08044,-10.07294,16.57855,4.8363514,23.917864,-10.397626,17.435421,0.37377355,19.058432,-13.842784,23.103888,-2.204565,25.614683,-14.264305,13.5784445,-2.1543274,16.49967
4,1735,1735.4,data/fmaxsmallsortedwavs/Experimental/1735.wav,Experimental,66150,0.4359901,0.066377915,0.24408062,0.00065174507,2627.4554065060634,361155.6912428913,2464.6776090088783,58226.391813736984,5555.897686298077,992185.2154267611,0.13106595552884615,0.0018775201408115364,0.00011106807,0.036136173,-33.72770102808693,144.80553301911635,95.703125,13.585561,740.3023,88.68573,521.5315,-13.999583,103.92803,29.230232,46.260025,-18.256124,34.640453,16.88366,20.569017,-24.43987,20.951979,3.5106225,24.763245,-16.027344,18.403625,8.945136,20.09034,-13.507187,23.645437,2.9995723,16.957561,-12.7566805,27.916197,1.375497,19.899693,-12.197864,15.044325,0.9435325,16.440056,-13.631284,20.773726,-4.3246713,13.261486,-17.051718,17.816126,-1.7718004,15.843109
