,name,filedir,genre,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
0,3532,../Data/fmaxsmallsortedwavs/Pop/3532.wav,Pop,0.26969087,0.091259405,0.06183599,0.0006545168,1846.409905361608,742885.9476782299,2053.3222753385207,326893.38195122057,3852.819625960702,3290296.188291045,0.08089079418020108,0.0034130425992297425,-4.1933777e-06,0.0029769766,-46.185189598696816,317.233499127028,151.99908088235293,-246.28807,8763.272,107.45083,2005.1384,-5.2640595,556.5872,35.929092,221.16681,-2.727792,209.67493,8.11414,170.64182,-7.054316,231.48456,0.861662,158.92444,-13.234825,108.53427,0.94101465,224.52263,-15.337091,127.73117,-1.715215,128.11958,-19.056194,79.01134,-11.215056,123.30691,-10.01473,119.65395,-3.5749288,78.79332,-5.149297,84.33862,3.7510188,157.01907,-8.865785,199.21179,2.2362485,220.82228
0,3533,../Data/fmaxsmallsortedwavs/Pop/3533.wav,Pop,0.3384397,0.09277836,0.07545317,0.0014562758,2199.0373681917176,433464.46339048736,2253.764784480972,78250.8193738162,4738.07908343605,1402938.166396289,0.10950301805394431,0.0036639806050895907,-1.9166143e-06,0.0026503522,-43.81717980620589,201.54894975713677,123.046875,-171.87892,5302.5356,93.22823,719.2818,-10.437318,583.9771,38.391876,148.82901,-6.4563923,100.594635,18.037752,84.57832,-14.770939,79.46969,13.325165,128.99513,-10.482781,90.52933,-5.6688895,111.89996,-13.009248,89.54336,-3.98947,66.44816,-13.605674,78.117584,-2.6516325,53.771988,-4.396364,75.84179,1.441461,62.217087,-4.1024146,63.31614,4.5260534,74.1472,-11.408912,62.15692,7.4600964,98.40806
0,12390,../Data/fmaxsmallsortedwavs/Pop/12390.wav,Pop,0.3850379,0.09386573,0.090899855,0.0028234662,2342.852090074731,799375.213096089,2773.019021312738,209303.6634654429,5494.23091737964,3876446.265738399,0.07620133048143851,0.00459250446716826,-3.3850298e-05,0.007491522,-55.13391568480968,183.4265176565162,99.38401442307692,-194.44339,5865.9937,78.885056,1051.0255,24.80131,1010.8604,30.644691,286.81274,14.96353,206.46155,14.451783,72.15028,4.8671923,102.66594,16.38455,67.054825,-0.82257867,82.05374,15.579557,50.86625,0.7653404,71.18297,7.6305013,70.155334,-7.429386,48.791813,3.856422,37.27342,-4.5262103,49.99639,5.734625,53.95627,-6.144209,44.64842,9.423703,27.005457,-2.6068275,47.152317,5.4580026,40.52923
0,12179,../Data/fmaxsmallsortedwavs/Pop/12179.wav,Pop,0.39378807,0.09448017,0.081338055,0.0006182487,1351.737777716671,1131050.0442017624,1791.0065106248105,900576.3777286182,3006.2216774216936,6534062.648961762,0.03523253214423821,0.0012377579716282778,3.971729e-06,0.0053110644,-54.005188205289,225.92652274671235,103.359375,-279.8481,7288.4873,136.84938,3049.5544,31.269178,1097.0636,27.841503,495.3114,7.497806,231.94354,14.974242,138.81923,3.1531813,103.67117,8.839101,98.840096,-0.028806824,47.659374,9.554192,65.090515,2.8839476,79.20184,6.2197094,53.49029,-4.906945,49.008907,0.24310736,62.42301,-7.1411357,48.90834,0.81956744,62.796112,-3.0972822,54.90816,6.2047973,63.657867,2.1899118,84.160095,3.1645358,66.45176
0,3537,../Data/fmaxsmallsortedwavs/Pop/3537.wav,Pop,0.22602658,0.0886383,0.0587411,0.0018782978,1585.1156788718645,541613.8901071703,1891.7610532207348,306965.4965785897,3112.431863774448,2939077.9880585056,0.07123762466111541,0.0021671550155926292,-4.0070213e-06,0.0038043899,-55.213375303662,411.2366011315657,117.45383522727273,-294.99796,22899.408,99.18164,618.2491,0.30212054,766.25085,19.880882,252.66145,-1.2379363,371.2483,3.7949007,186.73547,-10.908925,142.63512,-4.085,132.9939,-13.772864,97.1948,-5.084923,100.06851,-13.297701,110.325035,-5.4359446,81.385796,-21.922297,154.01935,-11.272056,102.1315,-9.450826,92.77846,0.5041725,137.75455,-2.1644313,101.9465,-0.23285645,137.87477,-11.940356,111.243355,-1.8222905,168.31703
0,10,../Data/fmaxsmallsortedwavs/Pop/10.wav,Pop,0.39761564,0.07211911,0.18815205,0.0020095613,2319.2616819227064,127251.88613119541,2004.481972419915,98032.50443120715,4256.82737083051,584023.0732311519,0.14827562209527498,0.0007805806009449728,3.2961518e-06,0.019011853,-33.38979784002855,126.18489625639867,112.34714673913044,-19.724325,764.8187,97.9125,382.4007,-52.07378,275.61,35.814285,118.88994,-7.9679112,110.12863,5.603359,56.301563,-5.618191,60.59326,5.9824657,57.183456,-8.534816,54.443855,3.7018285,46.30185,-12.369882,43.116455,5.2930555,35.236282,-9.396556,33.14564,5.5761814,31.982838,-7.9195285,31.172129,1.8134915,46.44571,-5.840961,32.345566,5.581,45.981064,-3.4729638,31.494886,6.2194233,32.508354
0,12551,../Data/fmaxsmallsortedwavs/Pop/12551.wav,Pop,0.36135548,0.09376378,0.096598335,0.0011471481,1216.9733887551092,207905.57043663217,1500.3096252028406,184493.7789025612,2481.8307261455916,1257416.4142967681,0.05377513534416087,0.0006607774882155388,1.3390594e-05,0.005714621,-44.07359078389907,181.6551320645291,151.99908088235293,-192.05968,3642.9744,161.25107,1032.0234,-26.814209,738.0791,43.626472,223.9723,11.85844,118.93934,1.678103,117.66136,-13.464886,114.55293,5.516887,92.15839,6.3380046,68.07258,8.47998,73.4742,2.672838,53.46788,6.8659053,43.339443,-4.608884,54.477585,6.47907,51.565376,-5.096804,56.454865,1.6279979,37.98643,-3.1246243,43.160515,3.0038142,52.686607,-3.507453,43.75604,0.54776734,37.2874
0,5191,../Data/fmaxsmallsortedwavs/Pop/5191.wav,Pop,0.43785855,0.07797388,0.1281679,0.0007315922,2320.9363938781,287653.1881849457,1980.9239333077167,66519.28308014486,4339.67319143344,767398.8755146429,0.14248862565255221,0.003092100072472155,-3.8899675e-06,0.010747343,-40.39055950824413,139.54766391015846,151.99908088235293,-86.472015,1885.1628,95.172676,629.03125,-45.78938,302.4297,53.26977,184.47624,-15.417195,107.39129,14.107783,77.5899,-2.6748455,55.18489,7.8880396,44.593235,-3.3355765,85.311844,8.923113,47.443363,9.7981825,86.40586,9.752385,26.752821,-11.668049,31.073303,-3.536944,28.988297,-15.0122595,49.09511,1.5717844,36.71861,-13.192766,28.249773,-3.1111453,33.407917,-16.890934,28.365864,-4.4432297,30.626764
0,1644,../Data/fmaxsmallsortedwavs/Pop/1644.wav,Pop,0.42097995,0.08021413,0.2338187,0.0024493528,3064.7937527853364,246704.38484130436,2753.602422177658,41478.1967838378,6494.902392880466,586910.569473259,0.16930131941756965,0.0028285450953371596,-7.0273163e-06,0.031012872,-35.71263349239411,107.9824220283735,135.99917763157896,12.55677,726.85724,69.81792,282.6882,-2.8945127,204.06209,23.815844,110.297356,-6.164092,94.14344,16.549904,61.79614,-10.138706,68.43958,15.300048,92.20322,-8.445689,41.969257,15.007595,42.544067,-2.4321904,38.033188,6.5127263,45.202652,-10.356036,46.899887,6.0956173,29.053665,-8.751852,34.19454,-0.34278202,29.450253,-10.440836,39.18516,1.9397721,30.866707,-10.528856,30.253788,2.479516,38.7295
0,10805,../Data/fmaxsmallsortedwavs/Pop/10805.wav,Pop,0.41206536,0.08400895,0.23442109,0.008878852,2479.8234800739515,685817.7515106867,2336.959974101676,177323.35557368543,5097.356189636183,2210574.877258456,0.12877841184159566,0.00457707410027843,-0.000570149,0.032242578,-39.16030075429795,172.36793535400125,143.5546875,-35.02817,8175.6777,89.07649,1025.392,-12.140362,311.78198,42.9906,262.6611,-5.332281,199.80681,13.947041,60.905117,-9.977332,82.11346,2.292074,54.50463,-18.349052,54.365494,4.68632,65.39845,-2.348114,44.125988,-4.5012956,47.538925,-11.818084,35.846146,3.3702908,40.57501,-10.81462,42.64456,-2.3017025,58.091057,-9.072074,36.844936,-3.7368267,44.54852,-16.253544,67.50535,5.270611,79.30189
0,10810,../Data/fmaxsmallsortedwavs/Pop/10810.wav,Pop,0.32171762,0.08030142,0.24268784,0.0030977034,1097.3303924314284,101549.30718800542,1441.2635590138013,198694.8044765469,1988.5238612057715,838732.8619820179,0.0536795938466744,0.00013614893366739776,0.00049020763,0.050426207,-41.30156322625045,256.7835691028424,172.265625,-104.10547,3258.7087,173.92737,877.80896,-18.125736,541.2409,15.910008,142.72977,-2.3710537,82.08535,1.2828953,66.88245,-8.31048,109.999054,5.364308,68.71004,-12.838411,43.858334,-5.444626,39.50896,-12.72536,46.78688,-2.2931073,31.712019,-2.1205564,33.650642,-1.6379598,39.365093,-11.256965,35.273182,-2.4465246,28.76677,-7.6468725,41.020695,-2.1286962,30.20681,-11.32713,31.472775,-2.7390983,39.5882
0,3534,../Data/fmaxsmallsortedwavs/Pop/3534.wav,Pop,0.2661307,0.08969298,0.09818372,0.0020389305,931.635181355426,813951.9228547083,1285.1335660928337,418949.0589790601,1531.2592663753874,2740293.596003251,0.04206556206429125,0.004330155804654984,2.1322721e-06,0.009667061,-54.205720785774076,352.50917425242756,73.828125,-308.72318,6147.542,161.80168,2267.5344,24.460365,905.6993,23.06526,339.8734,10.7527485,250.92944,4.0995536,158.28996,-9.660234,138.16243,-11.745956,135.7649,-17.425705,135.25008,-17.430101,147.77466,-19.77407,97.37731,-10.308783,93.40171,-14.573556,93.30306,-10.059203,76.59723,-18.857777,66.75201,-5.65596,71.59131,-5.3673515,92.887764,-0.48001772,62.30661,-14.063762,105.06031,-7.1726933,73.91817
0,12552,../Data/fmaxsmallsortedwavs/Pop/12552.wav,Pop,0.47176805,0.07897192,0.093653835,0.0010676355,1491.1711715741053,98385.48247504422,1748.2680842390603,63160.62835553097,2923.7119359992253,520518.01528055314,0.07405989785050349,0.0009904985113415561,1.19272845e-05,0.0037519587,-39.25951155378363,120.46380732290892,151.99908088235293,-156.65565,1685.5234,138.2064,383.72125,-26.901064,305.65118,34.91363,241.26852,-1.6694152,157.8889,17.54026,95.4644,-7.1125784,117.95442,11.982709,64.62917,0.77099615,88.65829,8.059234,79.656975,-6.3352537,63.42415,9.847308,57.48582,-7.630831,46.37631,2.3822803,42.25115,-8.242451,54.419613,-1.6932197,35.453583,-7.7679434,45.947315,5.30901,40.7454,-10.900971,46.26155,-6.805838,42.996353
0,10806,../Data/fmaxsmallsortedwavs/Pop/10806.wav,Pop,0.43684027,0.08236437,0.23714402,0.009015331,2465.702448790115,1239451.5495357234,2510.378301089622,479148.2304279215,5437.441882069315,4543766.606517287,0.11998161675850735,0.008546691542721419,-0.00024644175,0.038173847,-45.52736077807712,127.635705309577,112.34714673913044,-60.094234,5549.996,94.80252,1807.6721,14.591883,910.5669,31.69254,164.55775,3.2134397,118.74727,21.470764,136.7678,-9.248689,88.57016,14.0566,70.26677,-5.696021,56.87262,0.2279252,90.62843,-10.656957,42.402954,10.586183,27.618668,-4.695384,33.90716,0.15918083,31.037918,-6.9684134,28.423428,6.4279985,22.943636,-5.336721,28.856983,0.4658073,38.660797,-4.129935,32.47742,4.9198823,32.99229
0,10807,../Data/fmaxsmallsortedwavs/Pop/10807.wav,Pop,0.4391432,0.07290415,0.23372132,0.007438631,2789.8273065513335,637167.9714387092,2368.687310624578,133223.9945276595,5271.146599931119,2256110.453751281,0.17743717674497292,0.005774727734867641,-0.005994668,0.025612041,-33.307233421780175,106.9198348945431,95.703125,8.998132,2599.517,80.40271,1124.2448,-23.039963,317.2866,34.827732,100.88785,-5.3733835,90.202126,3.1542602,60.00838,-1.9346812,49.490112,11.977149,31.905195,-11.242881,38.546852,8.684173,57.316452,-5.394447,45.033756,2.389651,27.440056,-11.703691,26.72785,8.992128,30.896786,-5.3683248,29.7289,2.3997762,28.066656,-7.9014916,37.36906,4.4673514,40.502636,-9.94056,27.331789,6.442484,30.74242
0,3535,../Data/fmaxsmallsortedwavs/Pop/3535.wav,Pop,0.27176413,0.08975687,0.07057373,0.0020376612,1379.9952342103118,240073.31270805252,1753.632532674095,183063.08548278853,2744.557687536309,1534281.615917361,0.05065681581622773,0.0006224965342327475,-2.8740496e-06,0.004381004,-56.00343922007868,302.240079315714,99.38401442307692,-248.42513,8379.08,127.41956,808.9103,-11.040852,768.82825,26.802176,199.28496,2.2578866,221.54315,5.1610684,104.2633,-8.555747,212.60283,4.0091715,85.66451,-10.939332,94.298645,-9.850874,137.0062,-14.68782,73.90287,-7.3920417,93.32224,-21.592583,53.133785,-15.002245,73.92766,-11.592113,59.91887,-8.886439,38.824608,-4.9979434,46.7369,-2.4438326,59.74454,-13.100068,69.120026,-0.4529794,71.73492
0,821,../Data/fmaxsmallsortedwavs/Pop/821.wav,Pop,0.42200896,0.10250757,0.1328938,0.0066928715,1264.0940656226317,1070556.6164308973,1800.2885836496102,515364.0406414812,2559.8115642220127,4830620.222648951,0.03381980193832173,0.0028517109050577973,-1.90044e-07,0.016373776,-62.30866771596886,243.26220245244062,103.359375,-277.9456,15156.135,105.3176,1874.8868,29.262024,1217.2954,36.61831,336.4269,15.271978,224.20766,10.40515,292.3804,9.67024,137.03915,10.099255,156.5546,3.3486223,160.15265,12.921881,137.45517,1.3890165,84.310875,4.5364857,81.73746,1.0852064,73.13233,6.1162953,57.566113,-1.3374298,61.734108,4.9830456,57.51819,0.6747136,59.547794,2.865384,58.482986,-2.0353384,83.31786,3.7314098,65.98494
0,822,../Data/fmaxsmallsortedwavs/Pop/822.wav,Pop,0.45385623,0.0931084,0.18462281,0.01164765,1123.9524809670575,605291.2892953949,1601.4825126728372,467713.1964121819,2231.088367937887,3516059.1779855955,0.043693796596630516,0.0016699200089195514,1.7157694e-05,0.017182343,-51.22460717647063,187.20720044588143,117.45383522727273,-188.5847,6729.4688,152.36989,1570.6959,13.93796,335.0366,21.705679,352.06677,3.9124846,267.44397,10.5429735,170.05803,14.021859,145.92386,8.645086,84.817825,2.3335547,78.15846,9.867756,70.43529,-0.28836185,80.51494,3.2795873,67.38016,0.19288714,101.02326,7.042028,57.952766,0.28158486,52.611027,1.5395527,46.892155,-2.3034286,56.308895,4.501508,49.865818,-2.6242049,52.173424,3.366552,82.79781
0,12537,../Data/fmaxsmallsortedwavs/Pop/12537.wav,Pop,0.33565444,0.0868272,0.11354477,0.0017647343,1705.298863954528,420753.1849793346,2136.160116908169,202667.04086836177,3530.7541849441704,2396209.181782207,0.06801988169470224,0.0013935689382600976,0.00015196488,0.009929725,-44.87197577682516,148.2348042161608,86.1328125,-152.07281,1958.7096,121.24751,852.16406,2.5864363,386.13797,24.946957,273.7965,-6.211844,103.08295,6.227404,116.076515,8.846564,106.17314,7.92109,89.73318,-1.1258681,66.59426,9.612019,64.091835,-4.807223,65.46223,4.353035,65.24818,-3.69112,145.0712,11.085885,85.30296,-2.7469845,70.80075,9.61245,71.79172,0.33972254,84.067116,4.4324775,61.46225,-4.7497997,79.70832,7.0315943,63.438217
0,11200,../Data/fmaxsmallsortedwavs/Pop/11200.wav,Pop,0.33656856,0.08308098,0.033798173,0.00016021197,2294.3861644704907,727593.8614769218,2728.4503557364533,227673.70410573602,5553.168276899652,4130038.487761476,0.08476947687064965,0.003198773788933036,-4.4994842e-05,0.0007440697,-44.41879991342665,193.6675563522683,103.359375,-264.66217,5465.2495,100.596,1197.8833,27.18842,774.3299,16.60245,196.72801,4.007553,105.072495,3.5497262,110.41054,-9.057439,113.48267,1.6374936,93.816055,-16.031136,77.20124,5.014884,72.58964,-14.249994,77.13103,-0.4952198,55.493603,-15.985037,61.61253,3.1126428,62.692528,-10.072724,46.275,3.390534,45.318214,-11.346017,46.72827,0.6352143,43.437984,-10.919566,48.485313,3.1959264,35.43202
0,12654,../Data/fmaxsmallsortedwavs/Pop/12654.wav,Pop,0.4707263,0.07420985,0.22512244,0.0024690952,2475.712827204161,437139.9683888856,2387.8222802948053,169741.64364228214,5226.872318424429,1962781.5779718407,0.11626842684934159,0.0023721393005678966,-2.7813942e-06,0.034484845,-41.45435791656826,100.90303785054465,123.046875,-21.58363,1775.2767,83.916595,854.24286,-20.109901,279.16095,36.391636,126.85958,-1.5720373,57.9329,22.730505,39.96889,-3.022543,32.087055,13.9669695,36.49102,-3.90853,31.507668,8.127934,40.79518,-8.686256,22.734726,4.4603806,27.266163,-7.368708,25.06137,2.0630488,25.602842,-7.951813,31.039879,1.2947016,25.173553,-11.27207,29.69236,0.24667238,38.78145,-11.343621,31.16768,-2.2104664,34.515938
0,11198,../Data/fmaxsmallsortedwavs/Pop/11198.wav,Pop,0.31890902,0.090169184,0.057137284,0.00026133982,2650.025663374765,132923.79778170254,2033.3750734970035,72767.31776633524,4855.903841447941,964025.9277533538,0.17322466526488786,0.0005848798757198809,1.1242867e-07,0.00201525,-39.29197748674471,185.42200612043527,151.99908088235293,-172.44682,1020.39087,58.934517,286.12717,-69.170845,222.08957,21.44942,178.7298,12.618531,100.67104,36.57646,84.99274,-9.554692,53.385967,31.687185,46.511703,-4.3415394,41.937077,-6.775978,50.610485,-20.668488,49.90681,5.284057,49.81705,-1.9947276,49.071045,-1.4544467,35.565586,-21.695744,53.078335,-6.7521977,34.147095,-11.19703,35.34583,0.15779197,34.552338,-22.431047,30.260607,-3.0633192,40.94975
0,12532,../Data/fmaxsmallsortedwavs/Pop/12532.wav,Pop,0.34903908,0.08638116,0.0889797,0.0014241481,1938.2282915583428,474050.233701919,2179.3800423418625,246563.3293315824,4246.803005936532,2605598.7278481703,0.08210840675832688,0.001855707605253279,-7.848133e-05,0.004411251,-47.76259082930465,155.4193573574733,103.359375,-166.28683,3505.0588,110.162025,914.3864,0.049153395,612.52374,37.81801,440.4427,-7.353619,179.22217,11.02369,180.3351,-8.531537,100.712845,7.909751,77.68128,-5.370562,56.87602,10.337446,94.67266,-0.3811661,89.3766,3.8712163,115.9048,-3.7600708,94.57296,6.4374795,76.54273,-3.6016405,91.814384,5.383437,80.92265,-2.0924492,65.17207,1.355681,86.401726,1.0042295,89.333115,7.0247416,93.66454
0,12527,../Data/fmaxsmallsortedwavs/Pop/12527.wav,Pop,0.3297406,0.086217776,0.08050112,0.00068311713,1331.5240917379163,288741.92424977286,1712.047077406862,252796.58310368485,2656.139786865802,1738373.100050508,0.06494216268880712,0.0008951071889342543,7.44593e-05,0.003973652,-42.56078624878203,188.79329623666516,117.45383522727273,-208.71599,4289.691,146.03514,1028.1152,-9.185627,379.05716,34.564785,188.01932,11.451405,123.03618,11.383785,129.41495,5.696186,113.88898,4.8985863,150.27771,-2.3859072,90.740005,7.067606,103.93752,-9.029183,73.165054,8.140589,78.897514,-3.6176383,94.44031,4.527645,79.486176,-10.597347,70.665115,1.3639418,103.79481,-6.522321,113.38818,0.34668395,53.370163,-1.7453172,76.9851,4.749562,102.490005
0,11199,../Data/fmaxsmallsortedwavs/Pop/11199.wav,Pop,0.3546046,0.08720336,0.053640258,0.0002793768,2146.5088275737025,850115.4221757206,2311.8268847343293,170940.79459693798,4376.352493676171,3046383.2408172945,0.09635744456816421,0.0055198369738295155,9.879853e-07,0.0019004885,-43.06330205103627,281.98416812843453,123.046875,-199.58875,2316.1199,101.33101,1175.4485,-13.306639,336.66708,17.33401,262.9759,-1.6920402,181.35765,-1.9148237,136.72366,-14.305366,158.85495,-0.6647324,94.071,-22.135096,128.17024,-1.0677181,88.10699,-19.773441,96.48398,-7.3577857,89.707695,-13.486472,55.782364,-11.477193,78.27017,-9.731316,77.34612,-6.076639,70.36565,-21.08518,48.45065,-1.3630093,75.92841,-14.741143,59.593056,-0.97822696,41.58781
0,213,../Data/fmaxsmallsortedwavs/Pop/213.wav,Pop,0.28185263,0.087595195,0.068244316,0.0014536673,1114.7822797213257,366568.51178319013,1411.5431476529225,383434.21065838024,2087.636537204686,2093461.0042203076,0.05384898758230054,0.0006612264684892973,8.3234664e-07,0.005109909,-51.535946104522395,245.78274955803363,143.5546875,-264.63828,5265.6245,161.22012,1295.8342,-0.33374166,493.4001,15.890038,251.96664,11.187473,94.64643,-8.146106,122.55847,-11.580449,56.01617,1.7340993,123.164696,-8.988988,81.47954,-8.573233,73.64301,-12.384895,60.568417,-4.6850667,52.369698,-5.1456866,47.386097,-10.509888,72.34738,-19.111637,55.1855,-2.0218997,40.10043,-5.4102054,42.742077,1.8633981,62.521023,3.9715912,73.01209,-3.1681073,66.23653
0,7527,../Data/fmaxsmallsortedwavs/Pop/7527.wav,Pop,0.34661412,0.0921547,0.16893765,0.0041636247,2040.4588119000462,976682.9339342079,2488.7979633037194,330955.2438355096,4733.993811574119,4591977.356913349,0.062043867399302864,0.0034285569363769,-1.5931526e-07,0.023324663,-49.40800976830027,189.4556000697826,161.4990234375,-147.8985,9375.766,88.682335,1603.4941,21.322155,367.85385,35.904495,201.67361,16.061026,215.72891,30.351707,126.772484,2.9431415,152.992,18.036657,65.906235,-1.5560198,73.45822,4.8776927,88.25828,-3.5866005,53.07054,2.5733497,76.28598,-4.6113696,56.83797,4.1098194,61.03718,-5.2289906,81.427986,3.191789,54.08062,-7.549458,93.511246,8.062745,81.83669,-6.420102,44.70382,0.9334201,74.69105
0,7526,../Data/fmaxsmallsortedwavs/Pop/7526.wav,Pop,0.36816987,0.0885133,0.17490722,0.0017093465,1950.531503677226,500327.7106047787,2162.986878930634,320765.88960748713,4032.738614839514,3065278.976417485,0.08512886691518202,0.0016526003755159516,3.1275413e-06,0.018347863,-41.1015086961293,219.1903316734793,112.34714673913044,-80.9124,1658.0198,116.83954,1088.7966,-14.560523,951.8484,25.815855,482.6099,4.1501102,236.72696,0.49816224,261.5764,-6.524806,153.90776,7.733561,158.51111,-13.02657,131.75421,7.6359987,121.88241,-5.2786064,114.3282,2.922104,138.36386,-8.876965,124.31163,4.5915504,95.10537,-9.190349,87.04399,6.6150665,78.50587,-5.615869,93.20903,5.2755456,67.22622,-5.8811693,86.3688,4.395873,71.83836
0,12530,../Data/fmaxsmallsortedwavs/Pop/12530.wav,Pop,0.38140133,0.07885818,0.10921483,0.0004640357,1797.0527002935403,180394.57576461314,2042.3593773152447,108211.79780987556,3619.196034142622,909704.0130749466,0.07829822448683191,0.0009558903567469543,1.4818669e-07,0.010237391,-42.895840800003484,125.78727245165662,99.38401442307692,-124.98704,1303.3926,118.00568,454.80927,-27.493467,227.00934,28.036709,57.787155,7.6573324,50.25876,18.683556,45.508503,4.189582,55.356033,5.3791547,34.48043,-7.3947825,37.184986,7.485521,26.21789,-7.4467316,36.24469,9.711209,33.15252,-3.6667576,42.61591,1.6855768,54.577534,-6.8269496,42.863503,2.5176103,40.63877,-11.436586,43.226894,-0.49393243,38.10354,-10.731638,29.06638,0.81632227,45.72458
0,12518,../Data/fmaxsmallsortedwavs/Pop/12518.wav,Pop,0.49014392,0.086046584,0.11191846,0.003079569,1985.5065152333234,870762.6868912849,2355.8907523352577,287037.34263764805,4269.0117278272655,4134430.663742664,0.06818615051316809,0.0030984977376087874,-4.5056066e-05,0.0058430545,-44.81557053657404,176.14710384328546,95.703125,-164.44025,7350.017,103.87958,1064.7212,0.9762881,819.0457,22.857025,330.33783,9.260693,199.53061,12.097865,190.22147,0.92956895,97.74378,12.844952,71.25619,-0.9717819,73.25537,15.061904,77.133644,2.026088,51.00262,13.867626,54.90879,-1.5625418,55.989193,7.670669,53.322002,-4.2948985,51.773254,4.7211676,41.339283,-4.4285655,37.260887,5.451585,36.77639,-3.0913486,46.216465,5.368776,33.87443
0,2099,../Data/fmaxsmallsortedwavs/Pop/2099.wav,Pop,0.35132658,0.08544962,0.22435275,0.003583012,2109.0553652637313,386653.24057975365,2252.505065084373,163542.90632302663,4326.522560030984,2153021.531635478,0.0795539129066615,0.0009710860768175457,-2.5482675e-06,0.03666477,-47.02959119255948,187.19628789739713,161.4990234375,-56.93393,2429.0623,93.52707,587.02185,-24.091099,263.27255,32.802673,125.67107,20.309694,174.20584,17.038397,51.488552,-7.9229302,52.084118,3.067312,50.58675,-13.930102,69.478096,-3.0831656,33.685345,-16.21763,62.73589,-10.099743,35.5657,-15.393194,56.844185,-8.720368,44.171154,-10.858989,65.38371,-7.895269,36.96814,-17.85166,63.471897,-3.3627717,47.18729,-9.674641,52.03747,-1.3575877,49.461887
0,13191,../Data/fmaxsmallsortedwavs/Pop/13191.wav,Pop,0.17232001,0.08354476,0.06563835,0.00024750596,1498.6484157600244,661639.8778753403,2020.7861683526812,691266.6325986971,3404.8897906479956,6029289.827431536,0.040809117205654534,0.000634970373433713,-0.00080979103,0.004194312,-52.43768126018775,261.32580917081793,92.28515625,-289.9837,5353.8506,122.88282,1526.9467,12.645691,566.8735,26.850428,350.60388,-2.1074624,179.13966,5.340356,125.5491,-0.6981431,78.35751,-1.4606712,88.95108,-10.024003,73.8659,-6.9892645,50.697495,-20.743017,48.700703,-9.950698,72.283005,-13.826848,66.560974,-5.1787643,61.224003,-10.614611,64.74892,1.7120208,57.422672,-1.7422796,67.57926,-8.624676,74.46432,-14.354576,59.682415,-5.336309,60.54829
0,7528,../Data/fmaxsmallsortedwavs/Pop/7528.wav,Pop,0.38614777,0.08860247,0.17613648,0.0048056715,2829.6131048995967,822218.3823557439,2813.3590049486506,102141.46852520456,6288.1366349151685,1797176.0335716363,0.11887552566705337,0.006578105944906645,-1.0418419e-06,0.019932698,-45.4366047088519,160.1000194696726,172.265625,-92.27063,6886.3843,64.30855,899.03644,16.74734,419.13086,34.617397,216.42053,3.989668,114.825905,18.193617,166.7095,-0.32432988,107.261604,21.762888,108.82028,-0.0077301757,111.21232,10.635433,144.19962,-5.2578735,133.22443,5.0852275,117.655426,-10.755112,140.62148,3.0541043,108.80067,-7.3450823,70.25188,6.0424,52.686085,-2.6566174,80.638115,8.100159,44.747963,-4.379558,90.49531,11.283209,100.4481
0,7529,../Data/fmaxsmallsortedwavs/Pop/7529.wav,Pop,0.3721486,0.0832685,0.2000555,0.0009346056,2102.9480664156986,613344.0293778189,2845.9942408411925,273940.4143396135,5509.280861190453,5268664.87036058,0.0676679899302866,0.0014888993962975587,-8.215207e-06,0.032711364,-45.25442405690202,147.84965435578752,112.34714673913044,-127.00708,1613.4037,94.87274,439.23508,40.2504,291.68454,21.38811,137.79057,19.234108,112.081215,26.711706,61.577927,2.7820363,59.045082,18.582216,61.696842,-5.8138614,108.5588,7.266293,110.91463,-13.461759,81.58259,12.865147,95.23215,-9.769991,109.70633,2.7981772,74.48601,-14.691321,47.03579,-8.119743,55.283005,-13.110688,41.522293,5.785782,43.49477,-10.495751,42.30807,-6.3868475,48.368908
